"id" "area" "biomass" "roads" "il_area" "uc_area" "pasture" "np" "ed" "mpa" "pland" "hydro" "pp" "prec_f" "temp_f" "af_lm" "af_ly" "ba_ly" "ba_lm" "da_ly" "da_lm" "prec_anom" "ahd" "temp_anom" "ba"
"203" 203 10775.5038370142 244.880470551678 0 6125.05981774364 0 309.729686996801 31 255286.9781877 2.791772515e-06 98.5778150413367 117.563218320404 2923.55655290065 7.52104377746582 299.214660644531 1 0 0 0 0 0 1 -76.3287282399524 0 0
"204" 204 10775.5038370142 231.503298430712 0.010477967870244 300.174765906099 376.699909269356 4166.01689114165 41 304459.86240367 2.077526349e-06 97.0493207590942 154.06990363275 4162.23081511648 7.65711402893066 299.348968505859 2 0 0 0 0 0 0 -43.0837152222187 0 0
"205" 205 10775.5038370142 254.172085787068 0.013541214585882 0 5543.86957913344 647.276363337864 32 99221.6062387134 2.727850732e-06 99.427849715115 30.0978181536404 104.019709875142 7.46328067779541 299.545959472656 10 6 0 0.25 0 0 0 -32.1402614942218 0 0
"206" 206 10775.5038370142 251.344970736976 0.006300045507812 0 979.973289188739 609.473997214554 31 154002.308866243 2.805827637e-06 99.1025399365444 49.2986447700185 334.763631976262 6.9297137260437 299.6708984375 0 1 0 0 0 0 1 -92.2225907197473 0 0
"207" 207 10775.5038370142 240.726232732768 0.000182235096143 86.1032370560098 368.596664955106 858.131542303987 69 267982.565712301 1.169681774e-06 91.9293692666784 689.129350365891 1744.95871046002 7.46871280670166 300.161834716797 29 8 0 0 0 0 0 -97.3292767109963 0 5.20147938995761
"208" 208 10775.5038370142 227.578137090211 0.02254097672044 1503.65542970674 2321.57365503585 3591.58140781026 122 274631.221192478 6.50058294e-07 90.3595870774187 748.335160197069 1704.18327969708 7.28396224975586 300.386566162109 55 16 0 1 0 0 0 -136.441892269906 0 20.6392117604612
"209" 209 10775.5038370142 203.03494469327 6.3788513253e-05 573.556498269338 3338.55148716278 305.716489209627 25 219736.270250896 3.332298597e-06 94.8902051929954 505.411661659404 767.853551918718 6.76374578475952 300.526306152344 3 0 0 0 0 0 0 -121.654064595864 0 14.1399776513813
"210" 210 10775.5038370142 202.780116054737 0.015094617282949 1900.47049260508 1878.23765719004 4298.14685952549 69 231652.977672491 1.222844969e-06 96.1352355725567 300.008503829268 1065.1171345701 5.8375563621521 300.562042236328 41 4 0 0.5 0.608756854272974 0.180995315731469 0 -104.963312545018 0 1.78897064530423
"211" 211 10775.5038370142 202.751389242951 0.00455348452033 3384.08779913083 1255.87236411528 19500.6715281971 281 492803.196708876 2.89372991e-07 92.6193609812103 509.72112090453 726.614864176651 4.96097612380981 301.04931640625 272 44 0 4.75 0.190222363461955 0.215184691244312 1 -167.147756185558 0 50.6051307842247
"212" 212 10775.5038370142 227.792290122316 0.016199496211086 7740.24757893099 94.7807457353331 10229.6412364545 156 454381.260208561 5.03657679e-07 89.5204302825711 778.175999097751 158.247416692173 3.86739492416382 301.006713867188 61 13 0 0.5 0.835891403371781 0 1 -202.469848326369 0 0.150723148816423
"213" 213 10775.5038370142 254.289248446694 0 92.750561051212 6188.22968603533 817.92195003603 55 215001.076447993 1.54887434e-06 97.032303442505 253.254173297441 272.305782269733 3.93750166893005 300.689544677734 4 1 0 0 0 0 1 -182.104078937435 0 0.175114862083436
"214" 214 10775.5038370142 269.805574320144 0.001129222650079 1812.69026983428 8253.85731083827 734.326012879824 34 120616.657338063 2.522290067e-06 97.7093332023974 151.358235655483 348.28004529674 4.31490707397461 300.376739501953 7 1 0 0 0 0 0 -136.638667346441 0 0
"215" 215 10775.5038370142 251.514342102174 0.197119110300264 1021.45371915416 4776.02452887405 210445.861365009 1771 1157855.95945118 3.3506839e-08 67.5910948513146 391.971211613954 3265.21920827586 3.68903756141663 300.229339599609 370 177 0 1.25 3.02109800373045 2.0880427951098 0 -162.299283442405 0 0
"216" 216 10775.5038370142 257.505785502554 0.164736436121094 0 3812.24116194662 226309.035875599 2127 1344507.00736278 2.7927193e-08 67.6794590590279 162.443022243522 3289.96917533473 3.74878978729248 299.778839111328 1002 354 0.25 2.75 11.2309651416367 4.42687739590124 0 -170.692933819631 0 0
"217" 217 10775.5038370142 256.940944977172 0.116221006572718 4919.01861584252 3150.42848586156 141906.516165962 1170 822857.843669325 6.1217466e-08 81.5828126775899 146.847070021901 1250.04740057016 3.1701819896698 299.366882324219 564 103 0 1.75 8.04594911474832 1.88171329079147 0 -203.958905894854 1 1.61298058695034
"218" 218 10775.5038370142 248.904116181689 0.042914903767031 3551.98445271582 6211.76432327487 84773.0542228642 638 570748.500397907 1.22034057e-07 88.7082131073854 167.273215153218 705.121753250569 2.81066584587097 299.110382080078 219 71 0 2.5 1.15753492513042 0.937638604668221 0 -205.005228858905 0 1.16219533944024
"219" 219 10775.5038370142 261.496565219201 0.005667933618671 8322.24781514894 2167.15712510053 6830.10298107259 189 256086.38671458 4.47634617e-07 96.3658009478048 269.888697045147 0.90755683147266 2.45271348953247 299.004791259766 207 13 0 0 0 0 0 -222.278928168923 1 0
"220" 220 10775.5038370142 275.607630819759 0.021893829470064 10644.4181116249 0 13892.7989174665 59 104887.380019015 1.459913209e-06 98.1388924405615 0 172.63547123028 2.28453469276428 299.181060791016 37 5 0 0 0 0 0 -235.737045475651 0 0
"221" 221 10775.5038370142 231.244482014828 0.160530801986489 1950.29237997087 0 517197.440785779 4027 1524818.16483658 9.904156e-09 45.4293536181799 0 4982.87016233371 2.50000500679016 299.652526855469 1207 656 0.75 13.5 7.03264261402226 3.11196897052854 0 -256.475993541249 0 1.76555394832967
"222" 222 10775.5038370142 184.783859688723 0.153153882280056 1777.57085458214 4475.72212860573 399181.395914083 4340 1523791.35682831 6.874523e-09 33.9933842225769 2268.1032001147 4499.46101479815 2.91177320480347 300.165222167969 539 249 0 10.25 0.314110153526276 1.87782185308583 0 -259.562544795615 1 0.173775472635185
"223" 223 10775.5038370142 194.624048650547 0.240104886196445 687.421254991159 197.26718473855 581202.374337029 2660 1244314.59507107 1.0194773e-08 30.8884887997931 52.2574299475143 8601.63856448187 2.77190399169922 300.665924072266 923 494 0 13.5 0.414708621953657 3.98772243186705 0 -259.533106362721 0 10.3072169389548
"224" 224 10775.5038370142 171.204354966149 0.364488849502517 0 0 468712.339971676 1746 913667.579433055 9.32553e-09 18.5515365634075 0 9212.52065961674 2.14772772789002 300.953521728516 526 395 0.25 1 0.264629152298367 2.83787515435921 0 -275.706071429636 0 30.3235112258909
"225" 225 10775.5038370142 160.66167677222 0.318561870350666 194.471319412415 507.325068069637 545576.224367374 2423 966454.280319722 6.816606e-09 18.8130449177795 0.0710804471269771 6915.64713856721 1.49290215969086 301.409637451172 997 479 2.5 27.5 3.80255603242157 1.36158273070229 0 -278.987846465836 0 16.1368606251726
"226" 226 10063.357403076 166.859527259133 0.339473639070638 457.297884609813 0 629525.600581797 2107 699635.681893474 4.976026e-09 12.7905860767087 0.997670913714291 4117.62546008256 1.34675049781799 301.271636962891 2131 675 0.25 25 0.34541218790032 3.01023808850166 0 -276.412684694504 0 0.277887040057954
"227" 227 5988.60755706462 0 0.609452044147226 0 267.02475607224 517699.267598038 3 77622.9480055822 1.144546007e-06 7.03765257055392 7.27071520844725 3834.20843711994 1.43787407875061 302.070434570312 320 248 0 0 0 0 0 -285.699306220123 0 0
"228" 228 7.62054354929527 0 0.156891031797283 0 5.92923804924569 88.7585553710984 5 117781.90499144 5.320365e-09 43.1554252199413 2.19710527825737 2.39486291814085 1.03483867645264 303.027099609375 0 0 0 0 0 0 0 -272.569087982178 0 0
"229" 229 1967.96400884485 280.899078380318 0.001887056086398 1600.62983928529 0 231.392511496261 138 457887.354182491 1.12911114e-07 96.9696410620093 6.93772613813596 261.0676263897 9.01285743713379 299.361145019531 2 0 0 0 0 0 0 -30.8748793088473 0 0
"230" 230 10393.8238029708 291.060027031198 0 6172.004131664 0 103.628492110676 59 188522.012162394 1.419949381e-06 98.802104661025 74.7335451678015 3870.70202790898 8.7360668182373 299.270111083984 0 0 0 0 0 0 0 -21.0908558960933 0 0
"231" 231 10760.8553244164 285.633029333752 0 10669.3942653474 0 17.7129333124482 35 87805.5979224054 2.49431716e-06 99.4105667041986 30.7921595216971 46.1229066305248 8.61357116699219 299.118225097656 0 0 0 0 0 0 1 -18.4220786512944 0 0
"232" 232 10760.8553244164 285.384153806596 0 10760.8553244164 0 60.259577148376 21 181554.558771601 4.04530709e-06 96.76276217412 69.0809122816945 0 8.87683486938477 299.033447265625 0 0 0.25 0 0 0 1 4.57101268656769 0 0
"233" 233 10760.8553244164 289.468830275374 7.5955945712e-05 4888.83433342926 5218.37163856075 42.1906049753725 68 220708.170534488 1.270270948e-06 98.3599068769825 31.8143278059475 0 9.24721717834473 299.097473144531 0 0 0 0 0 0 1 -2.05951466476708 0 0
"234" 234 10760.8553244164 278.37494461385 0 2570.96501425073 7883.99411657516 0.445048575691491 7 156322.65285419 1.2339180969e-05 98.3834030377854 57.2629790941393 43.7646254838162 8.85359191894531 299.146636962891 0 0 0 0 0 0 1 -49.0305457880468 0 0
"235" 235 10760.8553244164 241.870362386279 0.00300964497092 3111.42147885218 6640.01922403149 1517.69610009954 45 368822.704733909 1.857221294e-06 95.1675740877588 175.047994325787 722.54487132277 8.10511112213135 299.160552978516 2 0 0 0 0 0 1 -69.0191161283973 0 0
"236" 236 10760.8553244164 252.460608766175 0.001700630228976 0 163.1689177075 2216.43091664938 60 285293.895190963 1.41768818e-06 96.8878760375366 87.9790998667044 579.303823334026 7.93377017974854 299.204925537109 2 1 0 0 0 0 1 -47.8699280978643 0 0
"237" 237 10760.8553244164 271.974069783506 0.00318496597878 0 0 190.480790395151 58 330979.582097453 1.475515638e-06 97.4506277158307 50.5285029666507 288.842315967963 7.85946464538574 299.296966552734 0 0 0 0 0 0 1 -86.2983456884908 0 0
"238" 238 10760.8553244164 256.549880503655 0.002260797183743 148.892149532537 0 257.950154469695 35 193815.219051692 2.467198238e-06 98.3579701097207 109.533658153146 2266.96493143507 7.54993104934692 299.630096435547 1 0 0 0 0 0 1 -108.08857057124 0 0
"239" 239 10760.8553244164 231.467584799552 0.000294156063451 0 29.8658103751911 508.334483152666 30 333799.674010082 2.832945632e-06 96.7770378893763 312.770081324613 3881.04889941399 7.38880443572998 299.943603515625 0 0 0 0.75 0 0 1 -75.7723222699082 0 0
"240" 240 10760.8553244164 224.41481835515 0.005841963506536 1077.77411231075 7428.20771352889 2268.14556114451 112 311567.176200861 7.31098652e-07 93.2677441618747 638.934642841724 839.716735526329 7.45739555358887 300.136779785156 9 8 0 0.25 0 0.13867479354261 0 -80.3634607610647 0 0
"241" 241 10760.8553244164 234.954842476531 0.019252451129771 0 8622.94348284765 1917.28662557453 46 119512.49450793 1.875583008e-06 98.2442070855007 42.1865428963085 3023.09584857391 7.22475481033325 300.412933349609 13 0 0 0.25 0.0627382834158387 0.136313735665149 0 -101.12484131919 0 0
"242" 242 10760.8553244164 221.522760692923 0.014884528559439 303.257564177668 6392.23389695822 9575.84317396786 207 415781.257147681 3.87914663e-07 91.4626980976367 454.178430642511 3227.03810761136 5.8373818397522 300.3203125 50 1 0 0 0 0.0836818939983761 0 -111.59182828444 0 0.262332798113859
"243" 243 10760.8553244164 238.816705377047 0.022221083304384 623.069317705041 2756.51429425958 24696.902591313 209 465110.012317532 3.83116638e-07 91.1780144048381 447.506346794247 4878.91637139032 5.72420024871826 300.457641601562 485 22 0 0.5 0.416173499883883 1.53757534943472 1 -145.026983300148 0 6.39265045289226
"244" 244 10760.8553244164 253.827740566137 7.9669916918e-05 3404.35219413451 1425.56054620888 349.185112486063 10 88195.2817300125 8.609146606e-06 98.0612828144895 181.112384239565 2381.91608124749 5.19690036773682 300.445983886719 10 0 0 0 0 0.74847419607181 1 -182.451739796421 0 0
"245" 245 10760.8553244164 272.484569759686 0.001985682873127 5.38445676540798 9920.87022330944 668.640980116061 18 82091.9263600115 4.851786073e-06 99.4459221628253 22.6137256606945 3.9319403993881 5.00806665420532 300.585083007812 0 0 0 0 0 0 1 -181.006186605197 0 0
"246" 246 10760.8553244164 271.951478703983 0.034061120376683 51.3923294866471 7132.37224277875 12884.6575988387 248 546262.493368562 3.27617292e-07 92.5456400812404 407.778154162469 1716.60398317664 5.19371318817139 300.067565917969 10 10 0 0 0 0.440608505898085 0 -177.8990122124 0 0
"247" 247 10760.8553244164 271.76573252989 0.071999285277246 1123.08047844277 8672.41279909979 73248.2308201588 667 615735.377535797 1.17762362e-07 89.4427563095785 93.5632998239593 2083.86935017615 4.72512197494507 299.699279785156 228 25 0 0.25 0.552714200578135 0.593098380643931 0 -166.535227382392 0 0.168189155143094
"248" 248 10760.8553244164 284.75478261503 0.055101510045398 0.267793288444353 10571.5355240776 10315.1578679034 81 126744.537359599 1.065631167e-06 98.3171769449848 5.76070980679422 93.5866417087064 4.73186492919922 299.193115234375 31 0 0 1.75 0 0.241200159237985 0 -194.820008213757 0 0
"249" 249 10760.8553244164 271.712766616047 0.000868443302232 2987.33733271463 7749.78413553518 1785.08983709101 64 106508.227023746 1.350430016e-06 98.415813622226 101.781896833237 46.8289837574157 4.56035327911377 298.81005859375 9 0 0 0 0 0 0 -203.37803391174 0 0
"250" 250 10760.8553244164 265.181721516497 0.017194544621485 0 10756.1538148765 36764.0386822762 118 215022.516523427 7.03795733e-07 94.5945474042435 0 510.325849801417 3.93495440483093 298.591644287109 49 42 0 0 0 0.0745992624985166 0 -208.779275448002 0 3.84797815886147
"251" 251 10760.8553244164 260.540711277053 0.009141251559257 7747.27875691835 2943.81385728753 10763.9448516288 135 288819.054904205 6.16682913e-07 94.8000386983362 251.041124338156 55.319363225912 3.24317216873169 298.459594726562 7 3 0 0 0.111686378623508 0.292337870766461 0 -231.554208702511 0 0
"252" 252 10760.8553244164 259.225938563642 0.069506214986991 8827.62567918335 0 168510.209337239 1095 670100.36907295 6.521691e-08 81.3414304704268 0 1599.65979248629 3.06236863136292 298.507690429688 99 50 0 0.25 0.860205514927947 0.581305395699319 1 -234.463037772485 0 0
"253" 253 10760.8553244164 230.005212191642 0.124130142774009 1665.80243244067 2170.28917257983 483313.229159393 3779 1164511.17858369 1.1987766e-08 51.5855408195402 4.50529756698787 3443.39450137347 3.07858633995056 298.856872558594 370 240 0 1 1.27284456818133 0.873036502626161 1 -244.078479824243 0 0.18302400506103
"254" 254 10760.8553244164 175.095027784949 0.350292902734628 677.593423701216 132.233586931414 648697.730371408 5043 1625537.51348773 4.909518e-09 28.2010486141196 96.8732077652898 5473.23034666154 3.5697295665741 299.468475341797 476 400 0 3.5 1.05590162952219 2.53240930504245 1 -249.633448096047 0 1.03089467554413
"255" 255 10760.8553244164 132.320947060176 0.580669402160343 628.082918555439 0 760524.64093636 2588 889091.387750778 7.03189e-09 20.7228355176623 294.473523466796 6496.20347886493 3.53808164596558 300.09423828125 404 306 0 4.5 0.489272696181557 0.57258621340055 0 -264.235886550786 0 0.411113435778174
"256" 256 6768.6136331312 120.240919316022 0.563522803609485 0 159.651606191241 442615.436283764 1045 630791.04318389 7.337563e-09 13.8852029840248 135.336214159197 4594.93465249997 3.03706955909729 300.416809082031 384 260 0 1.75 0 1.33433164537576 0 -280.791802241423 0 0
"257" 257 5569.62684698463 142.083133352414 0.288429739228989 1485.79986940883 0 321475.297077516 669 538081.227915259 1.9783274e-08 29.1210665417642 0 3076.98060674663 1.86668753623962 300.762390136719 164 115 0 4.25 0.00653149068376048 0.295848775856879 0 -285.670258943851 0 40.3113012747151
"258" 258 4054.16433324717 160.326772184003 0.17629635057203 2003.42810988233 0 137031.587004197 880 1087199.91791867 2.1780624e-08 57.9485748988598 0.127751206945133 832.865848957759 1.41790902614594 300.939239501953 341 84 0 6.25 1.04047842164905 0.55698599897924 0 -285.094680996828 0 64.8289949888253
"259" 259 5925.09410020743 265.188430767609 0 5917.23471035734 0 53.628306108892 58 39554.6068592357 8.33038152e-07 99.8063491489743 3.60203068393987 0 8.90130519866943 299.26513671875 0 0 0 0 0.0944442682211619 0 0 -81.081499414444 0 0
"260" 260 10743.4030598719 287.275974502649 0 10743.4030598719 0 239.294362105799 15 72509.7012680017 5.831164335e-06 99.6571912801971 25.3834772776519 0 8.86761856079102 299.040924072266 1 0 0 0 0 0 0 -98.949550227115 0 0
"261" 261 10743.4030598719 299.334929007845 0.000118094824108 10421.2386539774 0 378.921880639803 12 102428.428949994 7.257747627e-06 99.202033645919 18.2015155651999 0.970706973836602 8.72733211517334 299.0244140625 0 0 0 0 0 0 0 -72.5101457262964 0 0
"262" 262 10743.4030598719 289.33989862815 0.003283471207767 9699.02290060164 0 5767.62824089232 43 167703.385642789 2.007444052e-06 98.3499194612472 31.0999053594294 85.330984351939 8.58386421203613 298.998474121094 2 4 0 0 0.139537935930998 0 0 -52.930540333164 0 0.169882374766145
"263" 263 10743.4030598719 282.082836264319 0.013982437621772 2636.34937007376 4499.6871908535 8180.76699998559 81 237277.314823488 1.051323802e-06 96.9971519732756 134.829456071696 833.738290679796 9.0024938583374 298.978240966797 7 2 0 0 0 0 1 -77.0122171808808 0 0
"264" 264 10743.4030598719 274.531918234782 0.004071541692618 1197.284477069 3621.18909901036 2944.46472634125 39 226533.456363546 2.192934548e-06 97.4433889019971 153.081144488149 210.350372417097 8.7839994430542 299.045776367188 3 0 0 0 0 0 1 -75.831368953861 0 0
"265" 265 10743.4030598719 266.673022173469 0 4393.26285732958 1356.93606196869 501.700363939495 20 186905.389026239 4.329823342e-06 98.636496910657 99.0002920817586 2014.64381352435 8.47406959533691 299.114532470703 0 0 0 0 0 0 1 -61.7899728785591 0 0
"266" 266 10743.4030598719 278.148417119472 0 2053.8286266061 0 164.400909752255 16 121891.176107975 5.408409838e-06 98.5942708738389 43.0585045474055 0 7.90816831588745 299.117584228516 0 0 0 0 0 0 1 -57.9253987235706 0 0
"267" 267 10743.4030598719 274.340244115305 0 1300.14235142678 0 85.1330116446819 16 152757.474596376 5.432334938e-06 99.0020046550165 68.5310023727209 0 8.04350757598877 299.202819824219 0 0 0 0 0 0 1 -97.5446520776299 0 0
"268" 268 10743.4030598719 229.944732907435 0.005768616875112 1959.47984776569 2290.35879197546 2990.31925035863 77 431185.631345587 1.088208486e-06 95.4695633375997 384.053476051438 128.854647693419 7.52083492279053 299.485565185547 35 0 0 0 0 0 1 -112.245391789933 0 0
"269" 269 10743.4030598719 242.394550332253 0.000994263813726 0 7048.88883593783 2052.70087263102 31 178476.376512921 2.784624131e-06 98.3254047607674 74.3805755495438 51.4251644132627 7.41790151596069 299.644409179688 5 0 0 0 0 0 1 -119.571087956098 0 0.530671474434523
"270" 270 10743.4030598719 243.991318988892 0.016170208273364 109.349755965944 6104.18315122771 32521.2547750519 167 278402.69380248 4.9670481e-07 94.5098208507054 118.968082391064 2145.31327912178 7.8004355430603 299.752777099609 80 25 0 10.5 5.42447503577145 0.64980560231605 0 -102.902309416404 0 0
"271" 271 10743.4030598719 234.943186460577 0.002423239435383 3037.27064969279 1743.43462923226 11964.5403234459 129 396227.908352251 6.28762198e-07 92.3875820104861 541.844770088063 1844.34468236452 7.44407081604004 299.887573242188 10 3 0 0.25 0.0997266498075575 0 0 -121.920921735156 0 0
"272" 272 10743.4030598719 233.831309203084 0.01307639609097 33.9596847965233 1173.29757440191 6806.99745195307 73 228295.110913302 1.170300019e-06 97.3379454181886 107.263786465905 8004.76271005762 6.99487829208374 299.842529296875 12 2 0 2.25 0 0 0 -118.160946068011 0 0
"273" 273 10743.4030598719 250.866485034759 0.028614693870799 0 7180.95329403066 53908.4801534713 252 392638.227151085 3.19607394e-07 91.7391741216663 154.493321902953 1232.79757964522 7.049889087677 299.565948486328 295 7 0 0.5 0.484903202364228 0.974806057414812 1 -133.512986748503 0 0.456625604274713
"274" 274 10743.4030598719 266.526820198201 0.00647336074042 0 8406.19321477346 34906.0454853825 126 206202.430985827 6.65620005e-07 95.5562314718029 53.9201678982612 1374.08575165277 6.94914388656616 299.678344726562 86 17 0 0 1.30467710994658 0.399234806331207 1 -170.28340582306 0 5.0961624478749
"275" 275 10743.4030598719 261.47112553636 0.04042145645582 3128.0609010573 4402.23289864559 64162.9202502508 506 414813.39088525 1.57111021e-07 90.5512883655885 243.224248065966 1230.36745791264 5.80072498321533 300.104858398438 195 17 0 0.25 1.55371871573364 1.14735250034423 0 -203.270053565007 0 6.58279476082876
"276" 276 10743.4030598719 281.46565594203 0.041948410070152 1857.61553446183 8175.66418436692 14412.6852070847 198 361595.681009617 4.23138031e-07 95.4573457669701 173.670561162465 2787.77197585691 5.61346530914307 299.542846679688 97 2 0 0 0.20145422914407 0.800897052026544 0 -201.852090293204 0 0.101089044574662
"277" 277 10743.4030598719 283.19030263232 0.108212979355661 0 8642.60588981909 67685.5429867803 647 752837.620171155 1.21367976e-07 89.4428969818165 11.6026025433923 4461.91673682081 5.52318096160889 299.108673095703 74 17 0 0 1.31657396058717 0.171071244925992 0 -195.373028926902 0 0
"278" 278 10743.4030598719 267.18771363603 0.18508323129494 35.7347035589749 5830.09690315016 309496.442835699 1500 972948.020969141 4.0315724e-08 68.9013644134709 53.6708701924954 3332.35503617928 5.39568996429443 298.787475585938 369 40 0 1.25 0.115992222928564 1.61243672940857 0 -231.773971240606 1 5.35894743424293
"279" 279 10743.4030598719 282.485950387042 0.021545386829632 1357.45544790008 9111.25140941063 30245.3241265843 171 225019.717411315 4.89988075e-07 95.437507309496 101.758593567816 252.596516172007 5.47416114807129 298.526702880859 54 3 0 0.25 0 0.114014784419188 1 -207.358388956527 1 0
"280" 280 10743.4030598719 251.48973064397 0.123293220372935 0 10740.7238163715 313649.831873538 1147 816405.865804206 5.1433127e-08 67.2153479050038 7.37667375459779 4610.77836041568 5.4014048576355 298.238616943359 129 7 0 0 0.940825145369722 2.62590412558611 0 -205.852066489138 0 4.57392877000793
"281" 281 10743.4030598719 197.289367850261 0.200138865488514 799.533939136611 7191.1191973693 473344.965531189 3001 1562463.87443004 1.4930485e-08 51.0360870847177 203.054195428353 6393.16378454485 5.13948917388916 298.103851318359 380 49 0 4.25 1.83177603345447 3.33206303841081 0 -235.400779787523 0 6.4680673796154
"282" 282 10743.4030598719 185.743553721948 0.222614171400377 780.854333643621 318.813941385116 662647.689622467 2167 1137327.24107021 1.2208714e-08 30.1433088905029 46.5639614335035 7000.11572778548 4.76024341583252 298.227203369141 380 55 0 0.25 0.191930915556359 1.59860496247655 0 -247.370692020638 0 0.267129738698171
"283" 283 10743.4030598719 212.330713175501 0.153953049877899 4369.58561696163 3867.42940509981 185917.52308992 363 314014.407668208 1.91474153e-07 79.1688341209744 3.23610913617146 1724.00996876652 4.14723110198975 298.638244628906 108 52 0 0.25 0 0 1 -247.929012005789 0 3.07285598945143
"284" 284 10743.4030598719 174.864019798967 0.711282758431274 0 1652.90939759131 722872.488622453 1271 594547.687428364 1.5839898e-08 22.9382375853665 0.0991451666997371 6694.47557520903 4.13176155090332 299.360900878906 326 173 0 0 0.1865062393343 0 1 -248.078764609683 0 0
"285" 285 10743.4030598719 109.190415870913 0.405053441738507 376.231330512271 671.321344225478 856950.583657151 2056 682137.439994948 5.947261e-09 13.9276413430036 157.922354091859 6260.91084559547 3.97729563713074 299.915466308594 106 137 0 3.75 0.176871951419696 0.110588270224944 1 -244.033727359904 0 0
"286" 286 3265.84907705193 119.313373751785 0.3032128115899 0 31.8777559403524 223346.586056873 545 784929.929003907 7.154951e-09 14.6146839784512 49.7666502899587 2410.79302439329 3.70939993858337 300.197937011719 118 50 0 0.75 0 0.13882030081608 0 -253.214473277047 0 0
"287" 287 1722.4805872642 288.44893335967 0.008360761565566 109.554480345188 1182.12765338713 110.302189747147 13 89361.5820721077 1.077362968e-06 99.3048566725095 0 0 8.0900936126709 300.137908935547 0 0 0 0 0 0 0 -155.967495033958 0 0
"288" 288 10720.9502174169 260.369488658697 0.095518031268347 3020.51075561492 1556.29686592537 73649.3632449796 510 551456.875724493 1.55961491e-07 90.5927566550289 0 1453.98270936248 8.50749397277832 299.287384033203 80 126 0 8 2.37423158663745 1.08473692738844 0 -138.375339457863 0 0
"289" 289 10723.1505920158 262.417197990458 0.077069245688177 4098.6155792096 120.666931335702 47106.067308995 340 399364.285101395 2.41893159e-07 93.6785090110643 15.8719101836018 1359.77270463134 8.73718547821045 298.807403564453 60 86 0 1.5 2.93006688325858 0.654136461587594 0 -122.674498304289 0 0
"290" 290 10723.1505920158 278.850123215714 0.013801592335206 2179.84897159974 3813.22629497626 18058.524595392 141 260553.834007925 6.05642319e-07 97.2407180599783 47.1259714719344 1533.47478451462 8.65078544616699 298.846405029297 26 28 0 0.25 1.01297491125674 0 0 -115.295831138738 0 0
"291" 291 10723.1505920158 284.250805085735 0.013289204447719 5728.73272027639 251.667924224479 25512.6020255584 267 473249.847913449 3.13593012e-07 95.3707294012225 83.3571747427289 1636.63225702526 8.58656978607178 298.861511230469 27 24 0 0.5 0.606665224584055 0.172398020545853 0 -105.371172099232 0 0
"292" 292 10723.1505920158 283.498055808765 0.001700216249293 2922.3306279725 0 4024.13211638903 63 200747.063934678 1.372429524e-06 98.4562822014413 63.3016974631586 1950.34359370468 8.78538227081299 298.798706054688 6 2 0 0 0 0.164553543304865 1 -99.7553010211427 0 0
"293" 293 10723.1505920158 288.173785486938 0 4609.61419487218 0 516.044009194635 7 94011.6679083527 1.2471478372e-05 99.43824361253 38.8127842087121 26.2945072748319 8.59774494171143 298.878265380859 0 0 0 0 0 0 1 -120.830904631587 0 0
"294" 294 10723.1505920158 287.72297824753 0.000340568533409 6038.75025643125 0 7668.00451516805 84 164199.16266526 1.029263953e-06 98.4507162279826 57.1721923753491 1897.23468911593 8.40814113616943 299.002746582031 23 11 0 0 0.226945298769994 0 1 -93.321610424327 0 0
"295" 295 10723.1505920158 273.550070440627 0.002797272930376 6727.48281260159 2084.61798830916 4132.34347617202 40 189897.810983185 2.149805249e-06 97.9482265309585 136.942383494871 853.450827753458 8.15112781524658 299.112670898438 24 2 0 0 0.0634956756124463 0 1 -78.809863363937 0 0
"296" 296 10723.1505920158 264.765047055348 0.003108113618394 8770.57523066804 1544.00783203609 1147.66129855094 27 144121.70048165 3.197916783e-06 98.320426340393 134.57456108193 31.5246586931488 7.92904806137085 299.204864501953 1 0 0 0 0 0 1 -116.464828795013 0 0
"297" 297 10723.1505920158 223.31881397598 0.030589043195708 3218.3957350705 3900.26528908807 27417.5654469185 173 433757.228964784 4.73424101e-07 93.2897508923762 209.42467492476 1139.52024741617 7.56257820129395 299.368194580078 363 21 0 3.75 4.38934080939605 1.16257275322075 1 -145.920019278052 0 3.02004337174746
"298" 298 10723.1505920158 234.187100921921 0.016578603401475 384.795797283963 8367.53907682358 23437.5161549657 89 250054.27356449 9.51071763e-07 96.3864811067724 37.5807638014171 1516.63504480853 7.26063871383667 299.445709228516 332 26 0 4.25 3.01740776472595 0.425898658193927 1 -167.161371438457 0 0
"299" 299 10723.1505920158 216.310223811792 0.081896513763103 2118.78968276223 982.857323901244 64773.3686137101 384 491235.008334306 2.00843312e-07 87.8468242607732 388.975743618307 3153.58079305651 7.37933683395386 299.490417480469 218 37 0 9 3.81897373374134 0.506189666141272 1 -148.49152523791 0 0
"300" 300 10723.1505920158 234.383917208923 0.006443625626218 9893.87471880995 104.340971032428 18526.0571911079 60 171477.51063086 1.429993782e-06 97.7008248097503 69.8701134773445 458.578090938027 7.74871730804443 299.467651367188 29 10 0 0.25 0.0700501099521816 0.417030717192529 0 -134.451734571906 0 0
"301" 301 10723.1505920158 249.263296034819 0.043079712018525 117.146536603364 7429.77107064008 60281.0893195058 252 284788.521984313 3.24270463e-07 93.0776478494845 85.7380823809018 4353.69314303471 8.1233434677124 299.303955078125 161 24 0.75 0.25 3.68871362475433 0.427259403829059 1 -132.932996139192 0 0.0789266384565274
